experiment_name,model_type,feature_set,target_type,fold1_corr,fold2_corr,fold3_corr,fold4_corr,fold5_corr,rolling_corr_mean,rolling_corr_std,rolling_corr_min,stability_score,rolling_mse_mean,rolling_r2_mean,daily_corr_mean,daily_corr_std,是否进入下一阶段,原因
B0_ridge_legacy,ridge,"[""legacy""]",raw,0.02818117617905382,0.053388986913112134,0.04695149100985082,0.02773295741112742,0.02556922469312822,0.03636476724125448,0.011488479604485886,0.02556922469312822,0.028322831518114364,3.5100579613581224e-05,-0.006060889455788909,0.03825551988221528,0.027495631497596595,是,作为正式 rolling 候选保留
B6_common_residual,common_residual,"[""base"", ""lag"", ""roll"", ""cross"", ""common_aggregate""]",common_plus_residual,0.052653212286971215,0.016617601092989466,0.07592634480040582,0.056588170589925255,0.01924032927736865,0.044205131609532086,0.02287032261822505,0.016617601092989466,0.02819590577677455,3.536791730229655e-05,-0.010065956283379496,0.05171604070404244,0.045272141973395054,是,作为正式 rolling 候选保留
B7_soft_regime,tree_soft_regime,"[""main_tree"", ""regime_tree"", ""regime_score""]",interval_demean,0.05147440965028798,0.004874939966303372,0.06849439593389293,0.03088002684735818,0.051966740966132144,0.04153810267279492,0.021871947875422466,0.004874939966303372,0.026227739159999194,3.7318226561402334e-05,-0.06459550148076736,0.04646696796642269,0.023533632919825624,是,作为正式 rolling 候选保留
B8_ridge_legacy_plus_core,ridge,"[""legacy"", ""base"", ""lag"", ""roll"", ""cross""]",raw,0.04602712115676898,-0.01432552411028546,0.07173229002579677,0.01868270430908178,0.06397605519358386,0.03721852931498919,0.03157569448781391,-0.01432552411028546,0.015115543173519454,3.5646656785964804e-05,-0.02284045535072825,0.04400205052454803,0.03628079982244944,是,作为正式 rolling 候选保留
