fold_id,experiment_id,feature_set,target_type,model_type,postprocess_type,train_corr,val_corr,train_mse,val_mse,train_r2,val_r2,daily_corr_mean,daily_corr_std,rolling_corr_mean,rolling_corr_std,rolling_corr_min,stability_score,train_val_corr_gap,runtime_sec,random_seed,notes
1,B2_tree_core,"[""base"", ""lag"", ""roll"", ""cross""]",raw,tree,none,0.38609491878935676,-0.0006545811203408689,4.4624506460944185e-05,4.815916897215691e-05,0.07945799588582625,-0.017613335469859548,0.008682874405224209,0.07998180788708809,,,,,0.38674949990969765,22.452975273132324,42,stage0 tree core features
1,B3_tree_residual_core,"[""base"", ""lag"", ""roll"", ""cross""]",interval_residual,tree,none,0.31056057909758666,0.0007137916011636192,4.5065305846862704e-05,4.85286391514947e-05,0.07036491268319478,-0.025420317807323567,0.008561222160684126,0.08726850000000867,,,,,0.309846787496423,23.684340953826904,42,stage0 tree residual core features
1,B4_hgb_core,"[""base"", ""lag"", ""roll"", ""cross""]",raw,histgb,none,0.4819114804564101,0.0045900216819190496,4.080989148832138e-05,4.903729531911643e-05,0.1581482401106099,-0.03616832925328772,0.018594183284894587,0.08166440630293373,,,,,0.477321458774491,6.092292785644531,42,stage0 histgb core features
1,B5_hgb_residual_core,"[""base"", ""lag"", ""roll"", ""cross""]",interval_residual,histgb,none,0.40083979716151297,0.008028748885892766,4.267270217867363e-05,4.89609020063804e-05,0.11972102551087027,-0.034554122541667676,0.019699782919387045,0.08427069004348942,,,,,0.3928110482756202,6.023930072784424,42,stage0 histgb residual core features
1,B6_common_residual,"[""base"", ""lag"", ""roll"", ""cross"", ""common_aggregate""]",common_plus_residual,common_residual,none,0.4431007343657201,-0.013179244226933865,4.534417470854685e-05,4.81831007071435e-05,0.06461223279541972,-0.018119018046678148,0.005676428713211255,0.0559799992782016,,,,,0.45627997859265396,41.89798069000244,42,stage0 common residual branch
1,B7_soft_regime,"[""main_tree"", ""regime_tree"", ""regime_score""]",interval_demean,tree_soft_regime,none,0.44259958099455865,0.00030427737933308045,3.898009632647266e-05,5.6180713068491204e-05,0.19589438990569707,-0.18711024369534446,0.006924690013412355,0.02616604183972866,,,,,0.44229530361522557,93.69927525520325,42,stage0 current soft regime ensemble
2,B0_ridge_legacy,"[""legacy""]",raw,ridge,none,0.06866614357196253,0.046401115867020885,3.95924799005349e-05,3.1685540348047325e-05,0.004715040494313816,0.0012900291479127635,0.04468464239953918,0.02478809777459417,,,,,0.022265027704941646,34.029282331466675,42,stage0 legacy ridge baseline
2,B1_ridge_core,"[""base"", ""lag"", ""roll"", ""cross""]",raw,ridge,none,0.12737170582920285,0.04985563486781565,3.9134670827221986e-05,3.191088761841518e-05,0.01622355135643405,-0.005812786942599457,0.04789693191352389,0.0034978974831196483,,,,,0.0775160709613872,2.069776773452759,42,stage0 ridge core features
2,B2_tree_core,"[""base"", ""lag"", ""roll"", ""cross""]",raw,tree,none,0.3757639009514596,0.025716628372487817,3.6209631478003783e-05,3.222773494221031e-05,0.0897538701834657,-0.01579963198409451,0.02621971460824718,0.030303323526710522,,,,,0.3500472725789718,34.07131242752075,42,stage0 tree core features
2,B3_tree_residual_core,"[""base"", ""lag"", ""roll"", ""cross""]",interval_residual,tree,none,0.2788849375264057,-0.002708621039613137,3.722514893512643e-05,3.275443811998318e-05,0.0642255563792078,-0.032401012599453605,-0.0023554367283094776,0.00928709651748775,,,,,0.2815935585660188,38.2566032409668,42,stage0 tree residual core features
