profile_name,fold_id,experiment_id,feature_set,model_type,target_type,postprocess_type,train_corr,val_corr,train_mse,val_mse,train_r2,val_r2,daily_corr_mean,daily_corr_std,rolling_corr_mean,rolling_corr_std,rolling_corr_min,rolling_mse_mean,rolling_r2_mean,stability_score,train_val_corr_gap,runtime_sec,random_seed,notes,train_start,train_end,val_start,val_end,n_train_days,n_val_days,status,error_msg,best_epoch,n_epochs,train_curve,earlystop_curve
sweep_cert,0,20260604_xsection_raw_3fold_2seed,raw_channels,xsection_raw,raw,none,0.12264506531757734,0.08949848135726525,2.3994783721835196e-05,1.7254618010963546e-05,0.015041812174423463,0.006835479311060322,0.08816984953566523,0.029656572051665022,nan,nan,nan,nan,nan,nan,0.03314658396031209,223.6482081413269,42,fp=cfbac2c6497f5d8a,20230601,20230829,20230831,20230927,62,20,ok,,2,7,"[0.274208, 0.263213, 0.255034, 0.246787, 0.239019, 0.232397, 0.226897]","[0.269872, 0.261165, 0.265297, 0.263767, 0.269384, 0.26952, 0.266446]"
sweep_cert,1,20260604_xsection_raw_3fold_2seed,raw_channels,xsection_raw,raw,none,0.12520673507610852,0.08552326604643233,2.3257938474000413e-05,1.9885528776591466e-05,0.015676726607878555,0.0061244059753209346,0.08169811028243189,0.028977238955231428,nan,nan,nan,nan,nan,nan,0.03968346902967619,292.2278308868408,42,fp=cfbac2c6497f5d8a,20230601,20230926,20230928,20231102,82,20,ok,,2,7,"[0.272532, 0.261348, 0.253708, 0.245484, 0.238546, 0.23263, 0.227559]","[0.270683, 0.267142, 0.267363, 0.270637, 0.272686, 0.276379, 0.276114]"
sweep_cert,2,20260604_xsection_raw_3fold_2seed,raw_channels,xsection_raw,raw,none,0.14311915184169904,0.08184722313044382,2.196709807025528e-05,1.4995631490520006e-05,0.020483091707766965,0.004205807924907656,0.08535309228422107,0.03263038947574343,nan,nan,nan,nan,nan,nan,0.061271928711255225,397.0297067165375,42,fp=cfbac2c6497f5d8a,20230601,20231101,20231103,20231130,102,20,ok,,3,8,"[0.271514, 0.26053, 0.253594, 0.246648, 0.240021, 0.234327, 0.229502, 0.225469]","[0.271888, 0.270019, 0.269829, 0.273507, 0.274983, 0.275804, 0.278512, 0.279313]"
sweep_cert,0,20260604_xsection_raw_3fold_2seed,raw_channels,xsection_raw,raw,none,0.14563618510956922,0.08644319214080858,2.3844521609034557e-05,1.73278573074383e-05,0.02120989854013966,0.002619873336316192,0.0814784916462477,0.04761385605412811,nan,nan,nan,nan,nan,nan,0.05919299296876064,249.0456347465515,43,fp=cfbac2c6497f5d8a,20230601,20230829,20230831,20230927,62,20,ok,,3,8,"[0.274709, 0.263741, 0.25539, 0.2464, 0.238326, 0.231625, 0.226441, 0.222022]","[0.265074, 0.264618, 0.261759, 0.265896, 0.268887, 0.271703, 0.269998, 0.275525]"
sweep_cert,1,20260604_xsection_raw_3fold_2seed,raw_channels,xsection_raw,raw,none,0.1462186097979055,0.08678574443465034,2.3123182302280217e-05,1.9901847487925653e-05,0.02137988195011553,0.005308799354888816,0.0917417913084432,0.028010625382964796,nan,nan,nan,nan,nan,nan,0.05943286536325515,323.4338629245758,43,fp=cfbac2c6497f5d8a,20230601,20230926,20230928,20231102,82,20,ok,,3,8,"[0.272404, 0.261322, 0.254276, 0.247761, 0.241373, 0.235907, 0.230872, 0.226714]","[0.268299, 0.265839, 0.263528, 0.268097, 0.272257, 0.270738, 0.274378, 0.274325]"
sweep_cert,2,20260604_xsection_raw_3fold_2seed,raw_channels,xsection_raw,raw,none,0.12841246765290645,0.08989239347600281,2.2056654326046355e-05,1.4954765023011785e-05,0.016489761932930502,0.006919570997909186,0.0867895095137011,0.026256155292429462,nan,nan,nan,nan,nan,nan,0.038520074176903646,358.1557114124298,43,fp=cfbac2c6497f5d8a,20230601,20231101,20231103,20231130,102,20,ok,,2,7,"[0.271816, 0.261017, 0.254102, 0.247351, 0.241311, 0.235883, 0.231524]","[0.273297, 0.268483, 0.268667, 0.271754, 0.273928, 0.274297, 0.277428]"
sweep_delivery,3,20260604_xsection_raw_3fold_2seed,raw_channels,xsection_raw,raw,none,0.11590652292382306,0.07916861094488724,2.1713600414527765e-05,1.7143089980012138e-05,0.01343432212758433,0.004797347643581751,0.08468662093456875,0.039862778106767596,nan,nan,nan,nan,nan,nan,0.03673791197893582,469.84018325805664,42,fp=cfbac2c6497f5d8a,20230601,20231130,20231204,20231229,123,20,ok,,2,7,"[0.270696, 0.260449, 0.254199, 0.24742, 0.241869, 0.237105, 0.233336]","[0.268382, 0.266572, 0.268299, 0.268503, 0.270021, 0.271715, 0.274091]"
